rank,cluster,risk_tier,risk_score,top_junction,violation_count,avg_priority,peak_hour,peak_day_name,peak_weekend_frac,top_vehicle,center_lat,center_lon,recommended_action,display_name
106,653,🟠 HIGH,6.59,No Junction,52,5.951923076923077,6,Sat,0.5961538461538461,BUS (BMTC/KSRTC),12.911520006545905,77.55213208172842,Deploy 1 unit Sats 6:00–8:00. Issue penalties. Focus: BUS (BMTC/KSRTC).,K.S. Layout — Road Segment
107,295,🟠 HIGH,6.58,No Junction,340,3.961764705882353,4,Fri,0.1911764705882352,SCOOTER,12.978167699443269,77.63928629412409,Deploy 1 unit Fris 4:00–6:00. Issue penalties. Focus: SCOOTER.,Jeevanbheemanagar — Road Segment
108,437,🟠 HIGH,6.57,"BTP204 - ESI Hospital, Rajajinagar",88,2.340909090909091,7,Mon,0.3863636363636363,SCOOTER,12.989707743181818,77.55602293522728,Deploy 1 unit Mons 7:00–9:00. Issue penalties. Focus: SCOOTER.,"ESI Hospital, Rajajinagar"
109,208,🟠 HIGH,6.56,No Junction,1217,2.5357436318816764,1,Thu,0.238290879211175,SCOOTER,12.971741106618076,77.6581009087947,Deploy 1 unit Thus 1:00–3:00. Issue penalties. Focus: SCOOTER.,Jeevanbheemanagar — Road Segment
110,633,🟠 HIGH,6.56,No Junction,33,5.636363636363637,7,Mon,0.1818181818181818,SCOOTER,12.942322563636363,77.54839966969696,Deploy 1 unit Mons 7:00–9:00. Issue penalties. Focus: SCOOTER.,Banashankari — Road Segment
111,94,🟠 HIGH,6.52,No Junction,210,3.138095238095238,5,Wed,0.2285714285714285,MOTOR CYCLE,12.916981454597815,77.67296045357143,Deploy 1 unit Weds 5:00–7:00. Issue penalties. Focus: MOTOR CYCLE.,Bellandur — Road Segment
112,49,🟠 HIGH,6.51,No Junction,379,2.494722955145119,6,Thu,0.2401055408970976,CAR,12.912314260167,77.6257646301793,Deploy 1 unit Thus 6:00–8:00. Issue penalties. Focus: CAR.,HSR Layout — Road Segment
113,18,🟠 HIGH,6.5,BTP032 - Windsor Circle,2790,2.1302867383512543,22,Tue,0.1229390681003584,SCOOTER,12.992640398691904,77.58887211505414,Deploy 1 unit Tues 22:00–24:00. Issue penalties. Focus: SCOOTER.,Windsor Circle
114,45,🟠 HIGH,6.49,BTP155 - Katriguppe Junction,322,2.3152173913043477,4,Wed,0.1645962732919254,SCOOTER,12.926739510559004,77.55080284906832,Deploy 1 unit Weds 4:00–6:00. Issue penalties. Focus: SCOOTER.,Katriguppe Junction
115,40,🟠 HIGH,6.48,No Junction,512,3.595703125,0,Wed,0.06640625,CAR,12.94362894214128,77.69760996264661,Deploy 1 unit Weds 0:00–2:00. Issue penalties. Focus: CAR.,HAL Old Airport — Road Segment
116,381,🟠 HIGH,6.46,No Junction,93,5.096774193548387,4,Sat,0.6559139784946236,CAR,12.963681326043924,77.73308956817438,Deploy 1 unit Sats 4:00–6:00. Issue penalties. Focus: CAR.,Whitefield — Road Segment
117,134,🟠 HIGH,6.46,No Junction,159,2.874213836477987,22,Wed,0.1257861635220125,SCOOTER,13.04711159308176,77.50101517672957,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: SCOOTER.,Peenya — Road Segment
118,218,🟠 HIGH,6.44,BTP196 - Sarakki Main Road,33,2.696969696969697,19,Sat,0.4848484848484848,MOTOR CYCLE,12.910905418181818,77.57826014242424,Deploy 1 unit Sats 19:00–21:00. Issue penalties. Focus: MOTOR CYCLE.,Sarakki Main Road
119,60,🟠 HIGH,6.44,No Junction,401,2.4276807980049875,1,Sun,0.3466334164588528,SCOOTER,12.937186932243607,77.58496069902392,Deploy 1 unit Suns 1:00–3:00. Issue penalties. Focus: SCOOTER.,Wilson Garden — Road Segment
120,455,🟠 HIGH,6.43,No Junction,45,6.088888888888889,20,Sun,0.5333333333333333,CAR,12.981262778840392,77.64070497952692,Deploy 1 unit Suns 20:00–22:00. Issue penalties. Focus: CAR.,Jeevanbheemanagar — Road Segment
121,183,🟠 HIGH,6.43,No Junction,150,2.963333333333334,6,Fri,0.2533333333333333,CAR,12.990117613751991,77.5036200704,Deploy 1 unit Fris 6:00–8:00. Issue penalties. Focus: CAR.,Kamakshipalya — Road Segment
122,9,🟠 HIGH,6.42,No Junction,596,2.3523489932885906,5,Sun,0.4312080536912752,CAR,12.899685732718794,77.67546777671959,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
123,54,🟠 HIGH,6.41,BTP054 - Shivananda Circle,434,2.192396313364055,2,Tue,0.315668202764977,CAR,12.983769265836289,77.57765602863779,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: CAR.,Shivananda Circle
124,402,🟠 HIGH,6.4,No Junction,669,2.4424514200298955,21,Fri,0.358744394618834,CAR,12.93238289715994,77.63170668026906,Deploy 1 unit Fris 21:00–23:00. Issue penalties. Focus: CAR.,Adugodi — Road Segment
125,29,🟠 HIGH,6.4,BTP063 - Siddalingaiah Circle,916,2.179585152838428,5,Thu,0.2674672489082969,CAR,12.971372562663756,77.59752767598253,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Siddalingaiah Circle
126,113,🟠 HIGH,6.39,"BTP197 - 9th Cross, 24th Main, JP Nagar",110,2.4727272727272727,6,Thu,0.3545454545454545,CAR,12.912285567272727,77.58571622545455,Deploy 1 unit Thus 6:00–8:00. Issue penalties. Focus: CAR.,"9th Cross, 24th Main, JP Nagar"
127,4,🟠 HIGH,6.39,BTP027 - Modi Bridge Junction,9673,2.1310348392432545,2,Tue,0.2718908301457666,SCOOTER,12.999115306550756,77.54923401529413,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: SCOOTER.,Modi Bridge Junction
128,123,🟠 HIGH,6.38,No Junction,366,2.4439890710382515,21,Fri,0.2021857923497267,SCOOTER,12.930916523224044,77.60661613442622,Deploy 1 unit Fris 21:00–23:00. Issue penalties. Focus: SCOOTER.,Mico Layout — Road Segment
129,799,🟠 HIGH,6.38,BTP196 - Sarakki Main Road,26,2.8076923076923075,19,Sat,0.8076923076923077,CAR,12.910710676923078,77.58075581153847,Deploy 1 unit Sats 19:00–21:00. Issue penalties. Focus: CAR.,Sarakki Main Road
130,538,🟠 HIGH,6.37,"BTP163 - 16th Main Road, BTM Layout",59,2.3728813559322033,8,Wed,0.3220338983050847,SCOOTER,12.92004863220339,77.61039011016949,Deploy 1 unit Weds 8:00–10:00. Issue penalties. Focus: SCOOTER.,"16th Main Road, BTM Layout"
131,546,🟠 HIGH,6.36,No Junction,44,2.9318181818181817,10,Tue,0.0909090909090909,MOTOR CYCLE,13.050053613636363,77.63021110227272,Deploy 1 unit Tues 10:00–12:00. Issue penalties. Focus: MOTOR CYCLE.,Hennuru — Road Segment
132,661,🟠 HIGH,6.36,No Junction,32,5.234375,18,Thu,0.0,SCOOTER,13.0059965875,77.620648321875,Deploy 1 unit Thus 18:00–20:00. Issue penalties. Focus: SCOOTER.,Pulikeshinagar(F.Town) — Road Segment
133,96,🟠 HIGH,6.36,"BTP115 - Sahasra Hospital, Jayanagar",443,2.195259593679458,22,Wed,0.2121896162528216,SCOOTER,12.917230879054989,77.57354585767695,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: SCOOTER.,"Sahasra Hospital, Jayanagar"
134,198,🟠 HIGH,6.35,No Junction,347,2.7593659942363113,2,Tue,0.2651296829971181,CAR,13.018812671633246,77.55789879539674,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: CAR.,Yeshwanthpura — Road Segment
135,283,🟠 HIGH,6.35,BTP130 - GD Mara Junction,217,2.2649769585253456,5,Mon,0.3640552995391705,SCOOTER,12.907428370506912,77.60045970414745,Deploy 1 unit Mons 5:00–7:00. Issue penalties. Focus: SCOOTER.,GD Mara Junction
136,387,🟠 HIGH,6.35,No Junction,94,2.7127659574468086,21,Sun,0.5425531914893617,SCOOTER,12.946259441489362,77.5880004787234,Deploy 1 unit Suns 21:00–23:00. Issue penalties. Focus: SCOOTER.,Wilson Garden — Road Segment
137,70,🟠 HIGH,6.34,BTP020 - Hosahalli Metro Station,4751,2.135760892443696,23,Tue,0.1342875184171753,SCOOTER,12.97437206167331,77.5456969534594,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: SCOOTER.,Hosahalli Metro Station
138,83,🟠 HIGH,6.34,No Junction,450,2.787777777777778,3,Thu,0.2622222222222222,PASSENGER AUTO,12.959838562833236,77.64904906266521,Deploy 1 unit Thus 3:00–5:00. Issue penalties. Focus: PASSENGER AUTO.,Jeevanbheemanagar — Road Segment
139,53,🟠 HIGH,6.34,BTP032 - Windsor Circle,269,2.3048327137546467,4,Wed,0.3159851301115242,CAR,12.996473154252584,77.58447035539703,Deploy 1 unit Weds 4:00–6:00. Issue penalties. Focus: CAR.,Windsor Circle
140,31,🟠 HIGH,6.31,No Junction,758,2.3021108179419527,6,Sat,0.3509234828496042,SCOOTER,12.911669374934036,77.63810695580474,Deploy 1 unit Sats 6:00–8:00. Issue penalties. Focus: SCOOTER.,HSR Layout — Road Segment
141,159,🟠 HIGH,6.31,No Junction,224,3.205357142857143,23,Sun,0.4910714285714285,CAR,12.975195880842396,77.6202301925483,Deploy 1 unit Suns 23:00–25:00. Issue penalties. Focus: CAR.,Halasur — Road Segment
142,118,🟠 HIGH,6.29,BTP192 - Urvashi Theater,383,2.1592689295039165,21,Sun,0.4621409921671018,CAR,12.955038028198434,77.58559493028721,Deploy 1 unit Suns 21:00–23:00. Issue penalties. Focus: CAR.,Urvashi Theater
143,167,🟠 HIGH,6.28,"BTP123 - 10th Cross, Wilson Garden",119,2.2184873949579833,3,Thu,0.226890756302521,CAR,12.948928762184874,77.59784768991597,Deploy 1 unit Thus 3:00–5:00. Issue penalties. Focus: CAR.,"10th Cross, Wilson Garden"
144,79,🟠 HIGH,6.28,No Junction,178,5.337078651685394,3,Wed,0.348314606741573,MOTOR CYCLE,12.978242164044945,77.62865273932584,Deploy 1 unit Weds 3:00–5:00. Issue penalties. Focus: MOTOR CYCLE.,Jeevanbheemanagar — Road Segment
145,126,🟠 HIGH,6.28,BTP010 - Rajajinagar Entrance,232,2.1918103448275863,6,Fri,0.3836206896551724,PASSENGER AUTO,12.982427547367813,77.56302792126392,Deploy 1 unit Fris 6:00–8:00. Issue penalties. Focus: PASSENGER AUTO.,Rajajinagar Entrance
146,57,🟠 HIGH,6.27,No Junction,952,2.2762605042016806,20,Sat,0.282563025210084,MOTOR CYCLE,13.04750064117647,77.57588019338235,Deploy 1 unit Sats 20:00–22:00. Issue penalties. Focus: MOTOR CYCLE.,Kodigehalli — Road Segment
147,128,🟠 HIGH,6.27,No Junction,35,4.414285714285715,8,Wed,0.4,SCOOTER,13.083454865714286,77.63828871428572,Deploy 1 unit Weds 8:00–10:00. Issue penalties. Focus: SCOOTER.,Hennuru — Road Segment
148,168,🟠 HIGH,6.27,No Junction,232,2.3793103448275863,7,Mon,0.2629310344827586,SCOOTER,12.876400798275862,77.59543959525863,Deploy 1 unit Mons 7:00–9:00. Issue penalties. Focus: SCOOTER.,Hulimavu — Road Segment
149,69,🟠 HIGH,6.26,No Junction,118,3.6186440677966103,5,Fri,0.2372881355932203,CAR,12.97160179661017,77.50759296949153,Deploy 1 unit Fris 5:00–7:00. Issue penalties. Focus: CAR.,Jnanabharathi — Road Segment
150,293,🟠 HIGH,6.24,BTP132 - Anepalya Junction,102,2.2745098039215685,4,Tue,0.1862745098039215,CAR,12.95158401372549,77.60761836470589,Deploy 1 unit Tues 4:00–6:00. Issue penalties. Focus: CAR.,Anepalya Junction
151,435,🟠 HIGH,6.24,No Junction,134,2.578358208955224,5,Mon,0.2388059701492537,SCOOTER,12.940613014925374,77.52467731119404,Deploy 1 unit Mons 5:00–7:00. Issue penalties. Focus: SCOOTER.,Byatarayanapura — Road Segment
152,334,🟠 HIGH,6.24,BTP098 - Nayandahalli Junction,55,2.709090909090909,21,Wed,0.0545454545454545,MAXI-CAB,12.94441678,77.52692113636364,Deploy 1 unit Weds 21:00–23:00. Issue penalties. Focus: MAXI-CAB.,Nayandahalli Junction
153,14,🟠 HIGH,6.24,No Junction,884,2.4055429864253393,2,Sat,0.4049773755656108,CAR,12.969737573720368,77.64021717511851,Deploy 1 unit Sats 2:00–4:00. Issue penalties. Focus: CAR.,Jeevanbheemanagar — Road Segment
154,667,🟠 HIGH,6.22,No Junction,51,5.294117647058823,23,Tue,0.0784313725490196,CAR,12.92488553137255,77.69485499019608,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
155,294,🟠 HIGH,6.21,No Junction,324,2.433641975308642,5,Sun,0.3734567901234568,SCOOTER,12.935901875,77.51794080740741,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: SCOOTER.,Byatarayanapura — Road Segment
156,216,🟠 HIGH,6.21,"BTP117 - 9th Cross, Kanakapura Road",47,2.425531914893617,21,Fri,0.2553191489361702,SCOOTER,12.91551595319149,77.57352253191489,Deploy 1 unit Fris 21:00–23:00. Issue penalties. Focus: SCOOTER.,"9th Cross, Kanakapura Road"
157,109,🟠 HIGH,6.2,"BTP001 - 10th Cross, Dr. Rajkumar Road",155,2.338709677419355,1,Sun,0.567741935483871,SCOOTER,13.004425265506963,77.55350434000145,Deploy 1 unit Suns 1:00–3:00. Issue penalties. Focus: SCOOTER.,"10th Cross, Dr. Rajkumar Road"
158,628,🟠 HIGH,6.19,BTP136 - Hosur-Tavarkere Road Junction,35,3.371428571428571,21,Thu,0.0,SCOOTER,12.935502314285715,77.60759420857143,Deploy 1 unit Thus 21:00–23:00. Issue penalties. Focus: SCOOTER.,Hosur-Tavarkere Road Junction
159,238,🟠 HIGH,6.18,No Junction,143,5.034965034965035,22,Tue,0.2307692307692307,SCOOTER,13.003459367132868,77.72349133216782,Deploy 1 unit Tues 22:00–24:00. Issue penalties. Focus: SCOOTER.,K.R. Pura — Road Segment
160,484,🟠 HIGH,6.17,No Junction,60,4.375,3,Fri,0.3666666666666666,CAR,12.956347076666669,77.73215914333333,Deploy 1 unit Fris 3:00–5:00. Issue penalties. Focus: CAR.,Whitefield — Road Segment
161,82,🟠 HIGH,6.13,"BTP210 - 50th cross, 12th Main , Rajajinagar",410,2.129268292682927,22,Wed,0.3268292682926829,CAR,12.986188012926828,77.55597750439024,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: CAR.,"50th cross, 12th Main , Rajajinagar"
162,243,🟠 HIGH,6.13,"BTP189 - New Diagonal Road, Jayanagar",1001,2.0974025974025974,3,Wed,0.2137862137862138,SCOOTER,12.928626698201798,77.58098399090909,Deploy 1 unit Weds 3:00–5:00. Issue penalties. Focus: SCOOTER.,"New Diagonal Road, Jayanagar"
163,227,🟠 HIGH,6.12,BTP068 - Veeresh Theatre Junction,824,2.132888349514563,5,Sun,0.4089805825242718,SCOOTER,12.977728173728828,77.54424506341225,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: SCOOTER.,Veeresh Theatre Junction
164,304,🟠 HIGH,6.12,No Junction,82,2.5365853658536586,8,Fri,0.3170731707317073,SCOOTER,13.045615873170732,77.62718528170731,Deploy 1 unit Fris 8:00–10:00. Issue penalties. Focus: SCOOTER.,Hennuru — Road Segment
165,474,🟠 HIGH,6.11,BTP032 - Windsor Circle,36,5.208333333333333,5,Thu,0.3055555555555556,SCOOTER,12.997065541666666,77.58372536388889,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: SCOOTER.,Windsor Circle
166,501,🟠 HIGH,6.1,No Junction,44,3.4545454545454546,8,Sat,0.4545454545454545,CAR,13.061203175,77.58728833181819,Deploy 1 unit Sats 8:00–10:00. Issue penalties. Focus: CAR.,Kodigehalli — Road Segment
167,137,🟠 HIGH,6.09,BTP042 - Minsk Square Junction (CTO),1969,2.121381411884206,23,Wed,0.1422041645505332,SCOOTER,12.98129579944134,77.5985518916201,Deploy 1 unit Weds 23:00–25:00. Issue penalties. Focus: SCOOTER.,Minsk Square Junction (CTO)
168,469,🟠 HIGH,6.07,BTP048 - Shanthala Junction,21,3.142857142857143,7,Sat,0.8095238095238095,PASSENGER AUTO,12.97729381904762,77.57147946190477,Deploy 1 unit Sats 7:00–9:00. Issue penalties. Focus: PASSENGER AUTO.,Shanthala Junction
169,557,🟠 HIGH,6.07,BTP120 - Lalbagh Main Gate Junction,72,2.388888888888889,5,Sun,0.3611111111111111,CAR,12.954299433333333,77.58392024166668,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,Lalbagh Main Gate Junction
170,701,🟠 HIGH,6.07,No Junction,29,5.896551724137931,7,Sun,1.0,CAR,12.970269886206896,77.64313519999999,Deploy 1 unit Suns 7:00–9:00. Issue penalties. Focus: CAR.,Jeevanbheemanagar — Road Segment
171,394,🟠 HIGH,6.07,No Junction,72,4.548611111111111,23,Tue,0.1527777777777778,CAR,12.942375066666669,77.74723060694446,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: CAR.,Whitefield — Road Segment
172,90,🟠 HIGH,6.07,BTP219 - Canara Bank Junction,318,2.1729559748427674,6,Sun,0.5345911949685535,CAR,12.931803707861636,77.58376744622642,Deploy 1 unit Suns 6:00–8:00. Issue penalties. Focus: CAR.,Canara Bank Junction
173,833,🟠 HIGH,6.06,BTP074 - Leprosy Hospital Junction,46,5.086956521739131,6,Mon,0.0,SCOOTER,12.979325145652172,77.56428963478261,Deploy 1 unit Mons 6:00–8:00. Issue penalties. Focus: SCOOTER.,Leprosy Hospital Junction
174,61,🟠 HIGH,6.06,No Junction,5385,2.256545961002786,6,Mon,0.3049210770659238,SCOOTER,13.07105568216658,77.58794996042249,Deploy 1 unit Mons 6:00–8:00. Issue penalties. Focus: SCOOTER.,Kodigehalli — Road Segment
175,514,🟠 HIGH,6.05,No Junction,112,4.419642857142857,23,Tue,0.1607142857142857,MAXI-CAB,12.931986163399356,77.69594545761186,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: MAXI-CAB.,HAL Old Airport — Road Segment
176,411,🟠 HIGH,6.05,No Junction,75,2.62,7,Tue,0.44,CAR,12.840881372,77.650293012,Deploy 1 unit Tues 7:00–9:00. Issue penalties. Focus: CAR.,Electronic City — Road Segment
177,547,🟠 HIGH,6.04,No Junction,86,5.261627906976744,23,Tue,0.0116279069767441,MAXI-CAB,12.9294998872093,77.69481198139535,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: MAXI-CAB.,Bellandur — Road Segment
178,170,🟠 HIGH,6.04,BTP020 - Hosahalli Metro Station,515,2.14368932038835,23,Thu,0.2019417475728155,SCOOTER,12.970688067572816,77.54634828563107,Deploy 1 unit Thus 23:00–25:00. Issue penalties. Focus: SCOOTER.,Hosahalli Metro Station
179,230,🟠 HIGH,6.04,BTP054 - Shivananda Circle,106,2.320754716981132,2,Mon,0.2264150943396226,CAR,12.988193872641508,77.57714234716983,Deploy 1 unit Mons 2:00–4:00. Issue penalties. Focus: CAR.,Shivananda Circle
180,354,🟠 HIGH,6.03,BTP119 - Minerva Circle,94,2.2872340425531914,3,Wed,0.2978723404255319,SCOOTER,12.955221057446808,77.57982232978723,Deploy 1 unit Weds 3:00–5:00. Issue penalties. Focus: SCOOTER.,Minerva Circle
181,342,🟠 HIGH,6.03,No Junction,183,2.3442622950819674,21,Fri,0.2622950819672131,LORRY/GOODS VEHICLE,12.884536602185792,77.6418694125683,Deploy 1 unit Fris 21:00–23:00. Issue penalties. Focus: LORRY/GOODS VEHICLE.,Hulimavu — Road Segment
182,374,🟠 HIGH,6.02,No Junction,230,2.3217391304347825,0,Wed,0.2565217391304348,SCOOTER,12.87626903347826,77.59668688086957,Deploy 1 unit Weds 0:00–2:00. Issue penalties. Focus: SCOOTER.,Hulimavu — Road Segment
183,471,🟠 HIGH,6.01,No Junction,56,3.125,22,Wed,0.1785714285714285,SCOOTER,12.940350408928571,77.62006795535714,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: SCOOTER.,Adugodi — Road Segment
184,800,🟠 HIGH,6.0,BTP119 - Minerva Circle,40,2.95,5,Sat,0.7,SCOOTER,12.95472177,77.58251792749999,Deploy 1 unit Sats 5:00–7:00. Issue penalties. Focus: SCOOTER.,Minerva Circle
185,361,🟠 HIGH,6.0,No Junction,104,2.451923076923077,8,Tue,0.2692307692307692,SCOOTER,12.937151908461535,77.62711259865385,Deploy 1 unit Tues 8:00–10:00. Issue penalties. Focus: SCOOTER.,Adugodi — Road Segment
186,312,🟠 HIGH,5.99,BTP010 - Rajajinagar Entrance,237,2.240506329113924,5,Wed,0.2911392405063291,CAR,12.984522432489452,77.5601040308017,Deploy 1 unit Weds 5:00–7:00. Issue penalties. Focus: CAR.,Rajajinagar Entrance
187,52,🟠 HIGH,5.98,No Junction,127,2.377952755905512,6,Sun,0.3307086614173228,CAR,12.90360982650767,77.70419515048037,Deploy 1 unit Suns 6:00–8:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
188,297,🟠 HIGH,5.97,No Junction,50,4.1,6,Tue,0.16,SCOOTER,12.93656452437777,77.7038698004659,Deploy 1 unit Tues 6:00–8:00. Issue penalties. Focus: SCOOTER.,HAL Old Airport — Road Segment
189,363,🟠 HIGH,5.96,No Junction,57,2.5789473684210527,7,Wed,0.3157894736842105,SCOOTER,13.068664273684211,77.53008366842106,Deploy 1 unit Weds 7:00–9:00. Issue penalties. Focus: SCOOTER.,Jalahalli — Road Segment
190,233,🟠 HIGH,5.96,No Junction,324,2.498456790123457,0,Sat,0.4444444444444444,MOTOR CYCLE,13.027607246296297,77.54260912006173,Deploy 1 unit Sats 0:00–2:00. Issue penalties. Focus: MOTOR CYCLE.,Yeshwanthpura — Road Segment
191,153,🟠 HIGH,5.95,No Junction,170,2.6588235294117646,5,Fri,0.188235294117647,SCOOTER,12.896647017058823,77.72004948235295,Deploy 1 unit Fris 5:00–7:00. Issue penalties. Focus: SCOOTER.,Whitefield — Road Segment
192,280,🟠 HIGH,5.94,"BTP226 - 33rd Cross, 11th Main, Jayanagar",113,2.190265486725664,2,Mon,0.1946902654867256,CAR,12.926234069026547,77.58433439026548,Deploy 1 unit Mons 2:00–4:00. Issue penalties. Focus: CAR.,"33rd Cross, 11th Main, Jayanagar"
193,108,🟠 HIGH,5.94,No Junction,501,2.356287425149701,23,Sun,0.3672654690618762,CAR,12.97370688782435,77.62294989021956,Deploy 1 unit Suns 23:00–25:00. Issue penalties. Focus: CAR.,Halasur — Road Segment
194,504,🟠 HIGH,5.94,No Junction,87,2.839080459770115,5,Sat,0.4022988505747126,CAR,13.001067272413794,77.61226436896551,Deploy 1 unit Sats 5:00–7:00. Issue penalties. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
195,58,🟠 HIGH,5.93,No Junction,1680,2.2738095238095237,5,Fri,0.2809523809523809,SCOOTER,12.975717476554186,77.55982655962377,Deploy 1 unit Fris 5:00–7:00. Issue penalties. Focus: SCOOTER.,Magadi Road — Road Segment
196,282,🟠 HIGH,5.93,No Junction,63,2.761904761904762,7,Mon,0.238095238095238,CAR,13.006024582539682,77.59319434126984,Deploy 1 unit Mons 7:00–9:00. Issue penalties. Focus: CAR.,R.T. Nagar — Road Segment
197,795,🟠 HIGH,5.92,No Junction,127,5.094488188976378,1,Thu,0.1811023622047244,CAR,12.991618314173229,77.65242339921261,Deploy 1 unit Thus 1:00–3:00. Issue penalties. Focus: CAR.,Banaswadi — Road Segment
198,420,🟠 HIGH,5.91,BTP091 - Sirsi Circle,32,3.25,0,Sun,0.625,CAR,12.963026034375,77.55949089375,Deploy 1 unit Suns 0:00–2:00. Issue penalties. Focus: CAR.,Sirsi Circle
